[INFO   | api_client           | L43] 2025-05-31T06:34:17+0530: fetch_api_data(date=05-29-2025, range_param=1) | api_client.py
[INFO   | api_client           | L57] 2025-05-31T06:34:42+0530: API response status code: 200 | api_client.py
[INFO   | api_client           | L122] 2025-05-31T06:34:42+0530: Fetched raw data for 05-29-2025 in 24.888762 seconds | api_client.py
[INFO   | data_cleaner           | L20] 2025-05-31T06:34:42+0530: Starting clean_and_parse_data | data_cleaner.py
[INFO   | data_cleaner           | L27] 2025-05-31T06:35:25+0530: clean_and_parse_data produced 4320 records | data_cleaner.py
[INFO   | api_client           | L127] 2025-05-31T06:35:25+0530: Cleaned raw data for 05-29-2025 in 43.194894 seconds | api_client.py
[INFO   | influx_writer           | L49] 2025-05-31T06:35:25+0530: Creating new file output\tmp_5172.txt | influx_writer.py
[INFO   | api_client           | L43] 2025-05-31T06:42:38+0530: fetch_api_data(date=05-29-2025, range_param=1) | api_client.py
[INFO   | api_client           | L57] 2025-05-31T06:42:56+0530: API response status code: 200 | api_client.py
[INFO   | api_client           | L122] 2025-05-31T06:42:56+0530: Fetched raw data for 05-29-2025 in 18.251508 seconds | api_client.py
[INFO   | data_cleaner           | L20] 2025-05-31T06:42:56+0530: Starting clean_and_parse_data | data_cleaner.py
[INFO   | data_cleaner           | L27] 2025-05-31T06:43:29+0530: clean_and_parse_data produced 4320 records | data_cleaner.py
[INFO   | api_client           | L127] 2025-05-31T06:43:29+0530: Cleaned raw data for 05-29-2025 in 33.059422 seconds | api_client.py
